asset_file,path_id,obj_type,field_path,text
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[0].dialogLine[7].text,Bye bye!
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[0].dialogLine[8].text,Stay focused!····· Don't loose your cool.
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[0].dialogLine[9].text,···Goodbye!·····
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[0].dialogLine[10].text,Come and visit me anytime.
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[0].dialogLine[11].text,Until next time...
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[1].dialogLine[0].text,"Psssh, I see how it is!*hehe*·····"
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[1].dialogLine[1].text,Byyyyyeee.
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[1].dialogLine[2].text,Peace!
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[1].dialogLine[3].text,Get at me later.
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[1].dialogLine[4].text,Alright then!
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[1].dialogLine[5].text,Peace.
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[1].dialogLine[6].text,Kisses!
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[1].dialogLine[7].text,Take care of yourself!
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[1].dialogLine[8].text,Go get her!
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[1].dialogLine[9].text,"···Take care, okay?"
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[1].dialogLine[10].text,I'm anticipating our next meeting.
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[1].dialogLine[11].text,Take care!
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[2].dialogLine[0].text,Toods!
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[2].dialogLine[1].text,Alright.······· Don't party too hard tonight!
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[2].dialogLine[2].text,"Alright dude,····· I'll see you later."
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[2].dialogLine[3].text,I guess I'll be seein' ya...
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[2].dialogLine[4].text,Have a good evening.
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[2].dialogLine[5].text,"Enjoy the rest of your night,····· if·· you can."
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[2].dialogLine[6].text,Until next time...
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[2].dialogLine[7].text,Have a pleasant night.
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[2].dialogLine[8].text,Deuces!
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[2].dialogLine[9].text,···Mmm·····kaaay...····· Now I have to figure out what I'm gonna tonight...
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[2].dialogLine[10].text,Leaving already.····· Alright...
sharedassets0.assets,9015,MonoBehaviour,lineSets[2].lines[2].dialogLine[11].text,Goodbye for now.
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].label,night
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[0].dialogLine[0].text,Goodnight!
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[0].dialogLine[1].text,"Try to keep those dreams about me under control, alright? *hahahaha*"
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[0].dialogLine[2].text,Goodnight!
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[0].dialogLine[3].text,"You're just leaving,····· like that?····· Fine."
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[0].dialogLine[4].text,Goodnight.
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[0].dialogLine[5].text,Night.
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[0].dialogLine[6].text,Sweet dreams...
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[0].dialogLine[7].text,"Alright,····· rest easy!"
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[0].dialogLine[8].text,"Get some rest,····· you deserve it."
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[0].dialogLine[9].text,···Night night!·····
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[0].dialogLine[10].text,"Rest easy,····· okay?"
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[0].dialogLine[11].text,I trust I'll be seeing you tomorrow?
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[1].dialogLine[0].text,Have a good night!
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[1].dialogLine[1].text,"Awwwwww,····· really?"
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[1].dialogLine[2].text,"You're leaving already?····· Awww,····· come see me tomorrow!"
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[1].dialogLine[3].text,"Please,····· you'll be back."
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[1].dialogLine[4].text,Sleep well.
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[1].dialogLine[5].text,"Okay, cool.······· Maybe I'll see you tomorrow?"
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[1].dialogLine[6].text,But...····· who's going to keep me warm tonight...?
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[1].dialogLine[7].text,"Mmmm,····· sleep well!"
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[1].dialogLine[8].text,Byyyyeee...····· Love ya to pieces!
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[1].dialogLine[9].text,···Sleep tight!····· Don't let the bed bugs bite!···
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[1].dialogLine[10].text,*aaaaccc*·····*cccc*·····I should be getting to sleep too.·····
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[1].dialogLine[11].text,Sleep well.
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[2].dialogLine[0].text,"Okay,··· cool.········ Maybe I'll see you tomorrow?"
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[2].dialogLine[1].text,Have a good night.
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[2].dialogLine[2].text,Conking out so soon?····· You baby!·····
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[2].dialogLine[3].text,See ya.
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[2].dialogLine[4].text,Fair enough.····· Night!
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[2].dialogLine[5].text,"Ughh,··· me too.······· I need to go home and pass out..."
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[2].dialogLine[6].text,"Ohhh,············ alriiight.·········· You better come visit me tomorrow!"
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[2].dialogLine[7].text,Good night!
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[2].dialogLine[8].text,"Good work,····· bring it in for today."
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[2].dialogLine[9].text,···Byyyeee...····· I'll be dreaming of you!·····*hahahaha*
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[2].dialogLine[10].text,I hope to see you again soon.
sharedassets0.assets,9015,MonoBehaviour,lineSets[3].lines[2].dialogLine[11].text,Have a pleasant night...
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].label,query duplicate
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[0].dialogLine[0].text,You jerk!·········· I already told you;····· you don't remember?
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[0].dialogLine[1].text,"Ugghhh!········ If you ever listened, you'd know I already told you that."
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[0].dialogLine[2].text,Oh...····· didn't you already ask me that?
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[0].dialogLine[3].text,Forgot already·· huh?····· Well··· I'm not telling you again.
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[0].dialogLine[4].text,You may have already asked me that...
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[0].dialogLine[5].text,I'm not going to answer the same question twice.
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[0].dialogLine[6].text,"You're not going to make me repeat myself,····· are you?"
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[0].dialogLine[7].text,"I don't mean to be rude,········ but······· I think you've asked that before."
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[0].dialogLine[8].text,*aaaaacc*·····Already asked that one.
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[0].dialogLine[9].text,"···*haha···cmcm*·····You silly,····· you already asked me that before!"
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[0].dialogLine[10].text,I've already given my response to that question.
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[0].dialogLine[11].text,How dare you ask me to repeat myself!
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[1].dialogLine[0].text,Ah-ha!········ Got you!······· You've already asked me that.····· Pay attention!
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[1].dialogLine[1].text,"Hey, Einstein!····· You already asked that."
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[1].dialogLine[2].text,I'm pretty sure you've asked me that before...
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[1].dialogLine[3].text,You're·· such··· a moron.·········· I answered that question already.
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[1].dialogLine[4].text,I believe I've already mentioned that to you...
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[1].dialogLine[5].text,Orrrrrr····· you could try asking me a new question.
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[1].dialogLine[6].text,"Ummm,······· sweetie...············· you've already given me that question."
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[1].dialogLine[7].text,Deja Vu...·········· did you already ask me that?
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[1].dialogLine[8].text,What's the matter?····· Couldn't get it the first time you asked that question?
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[1].dialogLine[9].text,···That's cheating!····· You can only ask a question one time.
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[1].dialogLine[10].text,Can you please refrain from asking the same question more than once.···
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[1].dialogLine[11].text,You have your answer to that question already...
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[2].dialogLine[0].text,I could swear I've already told you that...
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[2].dialogLine[1].text,I'll give you a second to try and remember that last time I answered that...
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[2].dialogLine[2].text,"Come on dude,····· you should already know that!"
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[2].dialogLine[3].text,How about asking me something··· you haven't asked?
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[2].dialogLine[4].text,I seem to remember answering that question before...
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[2].dialogLine[5].text,You honestly don't remember asking me that before?
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[2].dialogLine[6].text,We've covered that.····· Ask me something different!
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[2].dialogLine[7].text,I've already told you!····· Nope!····· You have to remember!·····*hahahaha*
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[2].dialogLine[8].text,You know you're not supposed to ask the same question twice.
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[2].dialogLine[9].text,···That's boring...····· I already answered that one!
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[2].dialogLine[10].text,You've already asked me that question.
sharedassets0.assets,9016,MonoBehaviour,lineSets[0].lines[2].dialogLine[11].text,Is this a game?·········· I've responded to that question before.
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].label,query intro
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[0].dialogLine[0].text,What's shakin' bacon?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[0].dialogLine[1].text,Something I can help you with?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[0].dialogLine[2].text,Yeah?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[0].dialogLine[3].text,What?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[0].dialogLine[4].text,What's cooking good lookin'?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[0].dialogLine[5].text,What's on your mind?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[0].dialogLine[6].text,You can ask me anything you like...
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[0].dialogLine[7].text,What can I do for you?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[0].dialogLine[8].text,What's good playa?····· Talk to me*ee*.
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[0].dialogLine[9].text,···Is there anything I can do for you master?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[0].dialogLine[10].text,"Please,····· ask anything you'd like."
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[0].dialogLine[11].text,"Go ahead,·········· you may ask me one question."
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[1].dialogLine[0].text,Somethin' on your mind?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[1].dialogLine[1].text,Yeeeess?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[1].dialogLine[2].text,"Go ahead,····· ask me anything!"
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[1].dialogLine[3].text,"If you're gonna ask,····· just ask."
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[1].dialogLine[4].text,Yes?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[1].dialogLine[5].text,"Ummmmm,····· soooooo,····· yeeeaaahhh..."
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[1].dialogLine[6].text,"Something you need from me,····· sweetie?"
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[1].dialogLine[7].text,I get the sense something's on your mind.
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[1].dialogLine[8].text,Hmmm...····· what've you got rattling in that little dome of yours?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[1].dialogLine[9].text,···I'm booorred!····· Ask me a question!
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[1].dialogLine[10].text,I'm sure you must be curious about me...
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[1].dialogLine[11].text,Make it quick...
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[2].dialogLine[0].text,What do you wanna know about me?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[2].dialogLine[1].text,Mmmhmmm?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[2].dialogLine[2].text,Did you wanna say something?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[2].dialogLine[3].text,Yeah?····· Out with it.
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[2].dialogLine[4].text,Ask me something about myself!
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[2].dialogLine[5].text,Anything you wanna talk about?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[2].dialogLine[6].text,Is there··· anything else you'd like to know about me?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[2].dialogLine[7].text,You look like you have something to say...
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[2].dialogLine[8].text,You need something?····· Spit it out.
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[2].dialogLine[9].text,···Oookaay!············· What do you wanna talk about?··· Hmm?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[2].dialogLine[10].text,Is there anything you'd like to know about?
sharedassets0.assets,9017,MonoBehaviour,lineSets[0].lines[2].dialogLine[11].text,I'm··· listening...
sharedassets0.assets,9018,MonoBehaviour,lineSets[0].label,question bad choice 1
sharedassets0.assets,9018,MonoBehaviour,lineSets[0].lines[0].dialogLine[0].text,Oh...····· really?
sharedassets0.assets,9018,MonoBehaviour,lineSets[0].lines[0].dialogLine[1].text,*hahahahahahahaha* You wish!
sharedassets0.assets,9018,MonoBehaviour,lineSets[0].lines[0].dialogLine[2].text,"*hahahahaha*·····Awww,··· you don't mean that..."
sharedassets0.assets,9018,MonoBehaviour,lineSets[0].lines[0].dialogLine[3].text,"Ummmm,····· yeah,····· no."
sharedassets0.assets,9018,MonoBehaviour,lineSets[0].lines[0].dialogLine[4].text,*hahahaha*·····Nice try!
sharedassets0.assets,9018,MonoBehaviour,lineSets[0].lines[0].dialogLine[5].text,"Yeah,··· I·· guess that's true."
sharedassets0.assets,9018,MonoBehaviour,lineSets[0].lines[0].dialogLine[6].text,"Ohhh,····· well that's...····· nice."
sharedassets0.assets,9018,MonoBehaviour,lineSets[0].lines[0].dialogLine[7].text,Well if thats the way you feel...
sharedassets0.assets,9018,MonoBehaviour,lineSets[0].lines[0].dialogLine[8].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[0].lines[0].dialogLine[9].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[0].lines[0].dialogLine[10].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[0].lines[0].dialogLine[11].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[1].label,question bad choice 2
sharedassets0.assets,9018,MonoBehaviour,lineSets[1].lines[0].dialogLine[0].text,I see...
sharedassets0.assets,9018,MonoBehaviour,lineSets[1].lines[0].dialogLine[1].text,Hah!····· What a load of shit.
sharedassets0.assets,9018,MonoBehaviour,lineSets[1].lines[0].dialogLine[2].text,I'm surprised to hear you say that!
sharedassets0.assets,9018,MonoBehaviour,lineSets[1].lines[0].dialogLine[3].text,FUUUCK that shit.
sharedassets0.assets,9018,MonoBehaviour,lineSets[1].lines[0].dialogLine[4].text,*hahahaha*·····Stop it!
sharedassets0.assets,9018,MonoBehaviour,lineSets[1].lines[0].dialogLine[5].text,*aaaacc* Never mind...
sharedassets0.assets,9018,MonoBehaviour,lineSets[1].lines[0].dialogLine[6].text,"Awww,····· baby,····· that's no fun."
sharedassets0.assets,9018,MonoBehaviour,lineSets[1].lines[0].dialogLine[7].text,"Hmm,·········· I don't think I've ever looked at it that way."
sharedassets0.assets,9018,MonoBehaviour,lineSets[1].lines[0].dialogLine[8].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[1].lines[0].dialogLine[9].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[1].lines[0].dialogLine[10].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[1].lines[0].dialogLine[11].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[2].label,question bad choice 3
sharedassets0.assets,9018,MonoBehaviour,lineSets[2].lines[0].dialogLine[0].text,That's cool...
sharedassets0.assets,9018,MonoBehaviour,lineSets[2].lines[0].dialogLine[1].text,········*aacc*···Pathetic!
sharedassets0.assets,9018,MonoBehaviour,lineSets[2].lines[0].dialogLine[2].text,Oookaaaaayyy...
sharedassets0.assets,9018,MonoBehaviour,lineSets[2].lines[0].dialogLine[3].text,Figures you would say that...
sharedassets0.assets,9018,MonoBehaviour,lineSets[2].lines[0].dialogLine[4].text,"Mmmm,····· to each their own."
sharedassets0.assets,9018,MonoBehaviour,lineSets[2].lines[0].dialogLine[5].text,"What!?····· No,····· you're bullshitting me."
sharedassets0.assets,9018,MonoBehaviour,lineSets[2].lines[0].dialogLine[6].text,That's really how you feel?····· I see...·····
sharedassets0.assets,9018,MonoBehaviour,lineSets[2].lines[0].dialogLine[7].text,*aaaacc*·····That's terrible!
sharedassets0.assets,9018,MonoBehaviour,lineSets[2].lines[0].dialogLine[8].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[2].lines[0].dialogLine[9].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[2].lines[0].dialogLine[10].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[2].lines[0].dialogLine[11].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[3].label,question bad choice 4
sharedassets0.assets,9018,MonoBehaviour,lineSets[3].lines[0].dialogLine[0].text,Hmmm...····· you think so?
sharedassets0.assets,9018,MonoBehaviour,lineSets[3].lines[0].dialogLine[1].text,"Yeah,········ I had you figured like that."
sharedassets0.assets,9018,MonoBehaviour,lineSets[3].lines[0].dialogLine[2].text,What!?*haha*····· You're such a jerk!
sharedassets0.assets,9018,MonoBehaviour,lineSets[3].lines[0].dialogLine[3].text,What the fuck is that supposed to mean?
sharedassets0.assets,9018,MonoBehaviour,lineSets[3].lines[0].dialogLine[4].text,"Alright,····· fair enough."
sharedassets0.assets,9018,MonoBehaviour,lineSets[3].lines[0].dialogLine[5].text,"Oh,····· okay.····· That's cool."
sharedassets0.assets,9018,MonoBehaviour,lineSets[3].lines[0].dialogLine[6].text,*hahahaha*·····*eee*·····I have a hard time believing that one.
sharedassets0.assets,9018,MonoBehaviour,lineSets[3].lines[0].dialogLine[7].text,Hmmmmmm...
sharedassets0.assets,9018,MonoBehaviour,lineSets[3].lines[0].dialogLine[8].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[3].lines[0].dialogLine[9].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[3].lines[0].dialogLine[10].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[3].lines[0].dialogLine[11].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[4].label,question bad choice 5
sharedassets0.assets,9018,MonoBehaviour,lineSets[4].lines[0].dialogLine[0].text,I'm not so sure about that.
sharedassets0.assets,9018,MonoBehaviour,lineSets[4].lines[0].dialogLine[1].text,Boooooorrring!
sharedassets0.assets,9018,MonoBehaviour,lineSets[4].lines[0].dialogLine[2].text,"Hey man,····· whatever floats your boat."
sharedassets0.assets,9018,MonoBehaviour,lineSets[4].lines[0].dialogLine[3].text,"*hahahaha*·····Oh my god,····· are you serious?"
sharedassets0.assets,9018,MonoBehaviour,lineSets[4].lines[0].dialogLine[4].text,"Ahhh,····· what?····· I hope you're not serious."
sharedassets0.assets,9018,MonoBehaviour,lineSets[4].lines[0].dialogLine[5].text,"Eww,····· I'm sorry I asked..."
sharedassets0.assets,9018,MonoBehaviour,lineSets[4].lines[0].dialogLine[6].text,What?····· I wasn't expecting that from you.
sharedassets0.assets,9018,MonoBehaviour,lineSets[4].lines[0].dialogLine[7].text,Mmmmmmm...
sharedassets0.assets,9018,MonoBehaviour,lineSets[4].lines[0].dialogLine[8].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[4].lines[0].dialogLine[9].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[4].lines[0].dialogLine[10].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[4].lines[0].dialogLine[11].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[5].label,question bad choice 6
sharedassets0.assets,9018,MonoBehaviour,lineSets[5].lines[0].dialogLine[0].text,Pssssh!*hehe* You're such a liar!
sharedassets0.assets,9018,MonoBehaviour,lineSets[5].lines[0].dialogLine[1].text,"··········*hahahaha*·····*haha*···Oh my god,····· I hope you're not serious!"
sharedassets0.assets,9018,MonoBehaviour,lineSets[5].lines[0].dialogLine[2].text,"Yeah,····· I suppose that makes sense..."
sharedassets0.assets,9018,MonoBehaviour,lineSets[5].lines[0].dialogLine[3].text,"Ughh,····· gaaaayy!"
sharedassets0.assets,9018,MonoBehaviour,lineSets[5].lines[0].dialogLine[4].text,"Awwww!····· Nooo,··· come on!"
sharedassets0.assets,9018,MonoBehaviour,lineSets[5].lines[0].dialogLine[5].text,"Uhhhh,····· yeah····· I'm not sure I agree with that..."
sharedassets0.assets,9018,MonoBehaviour,lineSets[5].lines[0].dialogLine[6].text,Really now?··············· I didn't take you for one of those types.
sharedassets0.assets,9018,MonoBehaviour,lineSets[5].lines[0].dialogLine[7].text,"No,·········· I don't think that's true."
sharedassets0.assets,9018,MonoBehaviour,lineSets[5].lines[0].dialogLine[8].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[5].lines[0].dialogLine[9].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[5].lines[0].dialogLine[10].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[5].lines[0].dialogLine[11].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[6].label,question bad choice 7
sharedassets0.assets,9018,MonoBehaviour,lineSets[6].lines[0].dialogLine[0].text,You jerk!
sharedassets0.assets,9018,MonoBehaviour,lineSets[6].lines[0].dialogLine[1].text,"Ughh,····· you're such a pig."
sharedassets0.assets,9018,MonoBehaviour,lineSets[6].lines[0].dialogLine[2].text,*hahahahaha*··········Get the fuck out of here with that shit!
sharedassets0.assets,9018,MonoBehaviour,lineSets[6].lines[0].dialogLine[3].text,"Yeah,····· Okaaay!"
sharedassets0.assets,9018,MonoBehaviour,lineSets[6].lines[0].dialogLine[4].text,"That's true,·· that's true.····· You can't deny that."
sharedassets0.assets,9018,MonoBehaviour,lineSets[6].lines[0].dialogLine[5].text,"Ummmm,····· okaaaay...?"
sharedassets0.assets,9018,MonoBehaviour,lineSets[6].lines[0].dialogLine[6].text,Yeeaahh...····· I suppose that's true...
sharedassets0.assets,9018,MonoBehaviour,lineSets[6].lines[0].dialogLine[7].text,I suppose I can't argue with that.
sharedassets0.assets,9018,MonoBehaviour,lineSets[6].lines[0].dialogLine[8].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[6].lines[0].dialogLine[9].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[6].lines[0].dialogLine[10].text,Dialog...
sharedassets0.assets,9018,MonoBehaviour,lineSets[6].lines[0].dialogLine[11].text,Dialog...
sharedassets0.assets,9019,MonoBehaviour,lineSets[0].label,question correct
sharedassets0.assets,9019,MonoBehaviour,lineSets[0].lines[0].dialogLine[0].text,Dialog...
sharedassets0.assets,9019,MonoBehaviour,lineSets[0].lines[0].dialogLine[1].text,Dialog...
sharedassets0.assets,9019,MonoBehaviour,lineSets[0].lines[0].dialogLine[2].text,Dialog...
sharedassets0.assets,9019,MonoBehaviour,lineSets[0].lines[0].dialogLine[3].text,Dialog...
sharedassets0.assets,9019,MonoBehaviour,lineSets[0].lines[0].dialogLine[4].text,Dialog...
sharedassets0.assets,9019,MonoBehaviour,lineSets[0].lines[0].dialogLine[5].text,Dialog...
sharedassets0.assets,9019,MonoBehaviour,lineSets[0].lines[0].dialogLine[6].text,Dialog...
sharedassets0.assets,9019,MonoBehaviour,lineSets[0].lines[0].dialogLine[7].text,Dialog...
sharedassets0.assets,9019,MonoBehaviour,lineSets[0].lines[0].dialogLine[8].text,Ha!···*ccc*··· Too easy!····· I'll getcha next time.
sharedassets0.assets,9019,MonoBehaviour,lineSets[0].lines[0].dialogLine[9].text,···Yeah that's it!····· How'd you know?
sharedassets0.assets,9019,MonoBehaviour,lineSets[0].lines[0].dialogLine[10].text,That is correct.
sharedassets0.assets,9019,MonoBehaviour,lineSets[0].lines[0].dialogLine[11].text,You're not as dumb as you look.
sharedassets0.assets,9019,MonoBehaviour,lineSets[0].lines[1].dialogLine[0].text,Dialog...
