key,path_id,field_path,type,orig,trans,orig_sha1
8586|herQuestions[3].answers[1].answerText,8586,herQuestions[3].answers[1].answerText,MonoBehaviour,"If it's bad enough, I'll just leave work early.",진짜 심하면 그냥 일찍 퇴근해.,c812ecab78e69166428212c87cbeea8fb128bd79
8586|herQuestions[3].answers[2].answerText,8586,herQuestions[3].answers[2].answerText,MonoBehaviour,My advice is to try to think of something else.,내 조언은 다른 생각을 해보라는 거야.,869bfd7d8d260c7902bf26ad29a4bbe890fb8915
8586|herQuestions[4].answers[0].answerText,8586,herQuestions[4].answers[0].answerText,MonoBehaviour,I'll never forget the day my mom walked in on me...,엄마가 들어왔던 그날은 절대 못 잊어...,8f58e21b0983b1eff50e1d704949bc89d252f609
8586|herQuestions[4].answers[1].answerText,8586,herQuestions[4].answers[1].answerText,MonoBehaviour,"No, thank god. I could never face that person again.","아니, 진짜 다행이지. 그 사람이랑 다시는 못 마주칠 것 같아.",41c2733e86a89bf98d966edb19952995133814c3
8586|herQuestions[4].answers[2].answerText,8586,herQuestions[4].answers[2].answerText,MonoBehaviour,Does accidentally live-streaming it count as being caught?,실수로 라이브 방송 켜놓은 것도 걸린 거에 들어가나?,f51d92d4388fc631abf248542e33839199d6fcf4
8586|herQuestions[5].answers[0].answerText,8586,herQuestions[5].answers[0].answerText,MonoBehaviour,My all time record is about six hours.,내 최고 기록은 한 여섯 시간 정도야.,834d2f6c7d40116523804f3ccdb52273fcc6a9f1
8586|herQuestions[5].answers[1].answerText,8586,herQuestions[5].answers[1].answerText,MonoBehaviour,"I've made it past day two, but that's about it...","이틀 넘긴 적은 있는데, 그게 다야...",13e022b8451b9ed41e6f5a5b9ff90029925a4dd2
8586|herQuestions[5].answers[2].answerText,8586,herQuestions[5].answers[2].answerText,MonoBehaviour,"I could go weeks if I had to, no problem.",필요하면 몇 주도 거뜬해.,93e5234c030ac68efd551ad2e0b73d68c1f4cb96
8586|herQuestions[6].answers[0].answerText,8586,herQuestions[6].answers[0].answerText,MonoBehaviour,"Sex slavery, where she's the slave and I'm the master.","성 노예 플레이, 내가 주인이고 그녀가 노예인 거.",8f78fa48a962ed4ae44d6197ebfab0c127159352
8586|herQuestions[6].answers[1].answerText,8586,herQuestions[6].answers[1].answerText,MonoBehaviour,"Prostitution, where she's the hooker and I'm the client.","매춘 놀이, 걔가 창녀고 내가 손님인 거지.",be803761623b72557d090bfac44bd39b6ab2ddb5
8586|herQuestions[6].answers[2].answerText,8586,herQuestions[6].answers[2].answerText,MonoBehaviour,"Age play, where she's the big and I'm the little.","연령 플레이, 걔가 어른이고 내가 애기인 거야.",8cb8a19e05493839c04986c08e1cc768dccecb0a
8586|herQuestions[7].answers[0].answerText,8586,herQuestions[7].answers[0].answerText,MonoBehaviour,It tastes like a sweaty armpit smells.,땀에 젖은 겨드랑이 냄새 나는 맛이야.,59735ab37159a94d7f8ef8d78cd4c2561356823f
8586|herQuestions[7].answers[1].answerText,8586,herQuestions[7].answers[1].answerText,MonoBehaviour,It's like if you poured milk into a bowl of loose change.,동전 잔뜩 들어 있는 그릇에 우유 부은 맛이야.,698b3fd18340f19aea90bdc33fcdd7f4e58b9c90
8586|herQuestions[7].answers[2].answerText,8586,herQuestions[7].answers[2].answerText,MonoBehaviour,It's a bit fishy if I'm being honest.,솔직히 좀 비린내 나.,1bf144b00cfb3a2fe7e1bcb1de79840ab9ec76b4
8586|herQuestions[8].answers[0].answerText,8586,herQuestions[8].answers[0].answerText,MonoBehaviour,I may have recently developed a water sports fetish...,나 요즘 워터스포츠 취향이 생긴 것 같아...,02838d2e7b1ab763c4142a63f0c75b573f205c10
8586|herQuestions[8].answers[1].answerText,8586,herQuestions[8].answers[1].answerText,MonoBehaviour,Half of my bookmarks are just girls sitting on balloons.,내 북마크 절반은 풍선 위에 앉아 있는 여자애들이야.,eca2dd6f241d0bada6422cb34ce1f27d2a1ed2fb
8586|herQuestions[8].answers[2].answerText,8586,herQuestions[8].answers[2].answerText,MonoBehaviour,I most certainly have. You ever heard of cake farting?,당연히 들어봤지. 케이크 방귀 들어본 적 있어?,c3d8087440211e4c7462255a9f78fda8ef625dd0
8586|herQuestions[9].answers[0].answerText,8586,herQuestions[9].answers[0].answerText,MonoBehaviour,Totally nude! Nothing but my birthday suit!,완전 알몸! 생일 슈트만 입었지!,34f5f7a4ed17132b7dd51849d6841e311eeab6ad
8586|herQuestions[9].answers[1].answerText,8586,herQuestions[9].answers[1].answerText,MonoBehaviour,I have to at least wear my underwear and socks.,적어도 속옷이랑 양말은 신어야 돼.,c3d611d05dc2b4094e29edbcf18e7541f08177ab
8586|herQuestions[9].answers[2].answerText,8586,herQuestions[9].answers[2].answerText,MonoBehaviour,I can't fall asleep without my cozy pajamas on.,포근한 잠옷 안 입으면 잠이 안 와.,e4084092a1fffb5ced1bfcd3f5587c3322645b2a
8586|herQuestions[10].answers[0].answerText,8586,herQuestions[10].answers[0].answerText,MonoBehaviour,I turn the volume all the way up so my neighbors can't hear.,볼륨을 끝까지 올려서 이웃들이 못 듣게 해.,e8058cca3bf377dcbbefe0aaaea818f8e93476dd
8586|herQuestions[10].answers[1].answerText,8586,herQuestions[10].answers[1].answerText,MonoBehaviour,Sometimes I put on some slow jams to set the mood.,가끔 분위기 잡으려고 느린 음악 틀어.,d98bac9c44c7347f601371a63ea9d81502890076
8586|herQuestions[10].answers[2].answerText,8586,herQuestions[10].answers[2].answerText,MonoBehaviour,"No, the only thing I want to hear is the moaning...","아니, 나는 신음 소리만 듣고 싶어...",92ba5fe019dd94b6f4836070ca78e2d91fbff560
8586|herQuestions[11].answers[0].answerText,8586,herQuestions[11].answers[0].answerText,MonoBehaviour,"Boobs, always boobs. Big ones, small ones, medium sized ones...","가슴, 무조건 가슴. 큰 거, 작은 거, 중간 거...",3b5b44c11850fdf01883edb11b04e490195b11b6
8586|herQuestions[11].answers[1].answerText,8586,herQuestions[11].answers[1].answerText,MonoBehaviour,Whether or not I remembered to lock my apartment door...,내가 집 문 잠갔는지 안 잠갔는지...,4f08df8df788a1f1b1f990689abeab3d4e525e1d
8586|herQuestions[11].answers[2].answerText,8586,herQuestions[11].answers[2].answerText,MonoBehaviour,How do aliens from another planet have human sex organs?,외계인들이 어떻게 인간이랑 똑같은 성기를 가질 수 있지?,c34b478b205d89cdbbd0850ca552a861a762f2fb
8587|girlName,8587,girlName,MonoBehaviour,Polly,,e60752c3756602a6656d635de6990f15a928dbae
8587|shoesAdj,8587,shoesAdj,MonoBehaviour,a classy gal,,bd5264316bc17983f2608ab65962122395a57117
8587|uniqueAdj,8587,uniqueAdj,MonoBehaviour,an old-fashioned girl,,900237973b8ce8a17927128acc538ab096d4432d
8587|parts[0].partName,8587,parts[0].partName,MonoBehaviour,neutral,,e7fb41a6a0544d8a8aa178232034311f9d725555
8587|parts[1].partName,8587,parts[1].partName,MonoBehaviour,annoyed,,2c4bbb20bb0bdaab675c3e7d43c4401ea9ded0c2
8587|parts[2].partName,8587,parts[2].partName,MonoBehaviour,disappointed,,74699616123fb641acb4d90676f4a72d173a1c8c
8587|parts[3].partName,8587,parts[3].partName,MonoBehaviour,excited,,f529c0de3cab3a3f6351a48451fccf2f65685cde
8587|parts[4].partName,8587,parts[4].partName,MonoBehaviour,confused,,bc622619b81b3a7b2e29e4a3836a8f5373447750
8587|parts[5].partName,8587,parts[5].partName,MonoBehaviour,inquisitive,,72731fe14b55bb3b2b7bb696d5c6adf712a6b8c0
8587|parts[6].partName,8587,parts[6].partName,MonoBehaviour,sarcastic,,553257a5a1975990b5f255b6cc0630985ba355f6
8587|parts[7].partName,8587,parts[7].partName,MonoBehaviour,shy,,df399330d331a0c6a2f8e1056a9eeb66ea904027
8587|parts[8].partName,8587,parts[8].partName,MonoBehaviour,horny,,bcee59cecbc4a9a283e2ab6222df371c0906261d
8587|parts[9].partName,8587,parts[9].partName,MonoBehaviour,relaxing,,6e93871ac79056ceab69d23737706628b8c6bfb1
8587|parts[10].partName,8587,parts[10].partName,MonoBehaviour,activity,,0bf4170444cd473cd4066c79b80cf62ffce582d8
8587|parts[11].partName,8587,parts[11].partName,MonoBehaviour,romantic,,346f5986a97ee87aa6a5d5aade20ab3d985310a5
8587|parts[12].partName,8587,parts[12].partName,MonoBehaviour,party,,84beb18831cfaa4ea409293c56cd049686703ea3
8587|parts[13].partName,8587,parts[13].partName,MonoBehaviour,water,,6d5a45920a15adea049c8f22d569ff209625a43b
8587|parts[14].partName,8587,parts[14].partName,MonoBehaviour,sexy,,bf5afc18dfbca6ff28e36ac47bda8ab40d47c990
8587|parts[15].partName,8587,parts[15].partName,MonoBehaviour,bonus1,,710d8dbbc554c6d29c95ee6bb6ddc3e4fe160aa1
8587|parts[16].partName,8587,parts[16].partName,MonoBehaviour,bonus2,,c8a9d07a8e572a2621ca5799f7d47f218c712c09
8587|parts[17].partName,8587,parts[17].partName,MonoBehaviour,bonus3,,c0f8c7640b3c4b76e40879355dceae6f9f3d6ce2
8587|parts[18].partName,8587,parts[18].partName,MonoBehaviour,bonus4,,db9a0411d799989238c365c9622351afbbef47b3
8587|parts[19].partName,8587,parts[19].partName,MonoBehaviour,neutral,,e7fb41a6a0544d8a8aa178232034311f9d725555
8587|parts[20].partName,8587,parts[20].partName,MonoBehaviour,annoyed,,2c4bbb20bb0bdaab675c3e7d43c4401ea9ded0c2
8587|parts[21].partName,8587,parts[21].partName,MonoBehaviour,disappointed,,74699616123fb641acb4d90676f4a72d173a1c8c
8587|parts[22].partName,8587,parts[22].partName,MonoBehaviour,excited,,f529c0de3cab3a3f6351a48451fccf2f65685cde
8587|parts[23].partName,8587,parts[23].partName,MonoBehaviour,confused,,bc622619b81b3a7b2e29e4a3836a8f5373447750
8587|parts[24].partName,8587,parts[24].partName,MonoBehaviour,inquisitive,,72731fe14b55bb3b2b7bb696d5c6adf712a6b8c0
8587|parts[25].partName,8587,parts[25].partName,MonoBehaviour,sarcastic,,553257a5a1975990b5f255b6cc0630985ba355f6
8587|parts[26].partName,8587,parts[26].partName,MonoBehaviour,shy,,df399330d331a0c6a2f8e1056a9eeb66ea904027
8587|parts[27].partName,8587,parts[27].partName,MonoBehaviour,horny,,bcee59cecbc4a9a283e2ab6222df371c0906261d
8587|parts[28].partName,8587,parts[28].partName,MonoBehaviour,neutral,,e7fb41a6a0544d8a8aa178232034311f9d725555
8587|parts[29].partName,8587,parts[29].partName,MonoBehaviour,annoyed,,2c4bbb20bb0bdaab675c3e7d43c4401ea9ded0c2
8587|parts[30].partName,8587,parts[30].partName,MonoBehaviour,horny,,bcee59cecbc4a9a283e2ab6222df371c0906261d
8587|parts[31].partName,8587,parts[31].partName,MonoBehaviour,blink,,dcae3a7a7c14a77ef384f1c5df6e63edc780eba0
8587|parts[32].partName,8587,parts[32].partName,MonoBehaviour,blushlight,,588943d54ba392b626be2d59b94901b4477563d6
8587|parts[33].partName,8587,parts[33].partName,MonoBehaviour,blushheavy,,081eb145b9619b8ff41d8d6ecd3d6de51de23f5b
8587|parts[34].partName,8587,parts[34].partName,MonoBehaviour,neutral,,e7fb41a6a0544d8a8aa178232034311f9d725555
8587|parts[35].partName,8587,parts[35].partName,MonoBehaviour,annoyed,,2c4bbb20bb0bdaab675c3e7d43c4401ea9ded0c2
8587|parts[36].partName,8587,parts[36].partName,MonoBehaviour,disappointed,,74699616123fb641acb4d90676f4a72d173a1c8c
8587|parts[37].partName,8587,parts[37].partName,MonoBehaviour,excited,,f529c0de3cab3a3f6351a48451fccf2f65685cde
8587|parts[38].partName,8587,parts[38].partName,MonoBehaviour,confused,,bc622619b81b3a7b2e29e4a3836a8f5373447750
8587|parts[39].partName,8587,parts[39].partName,MonoBehaviour,inquisitive,,72731fe14b55bb3b2b7bb696d5c6adf712a6b8c0
8587|parts[40].partName,8587,parts[40].partName,MonoBehaviour,sarcastic,,553257a5a1975990b5f255b6cc0630985ba355f6
8587|parts[41].partName,8587,parts[41].partName,MonoBehaviour,shy,,df399330d331a0c6a2f8e1056a9eeb66ea904027
8587|parts[42].partName,8587,parts[42].partName,MonoBehaviour,horny,,bcee59cecbc4a9a283e2ab6222df371c0906261d
8587|parts[43].partName,8587,parts[43].partName,MonoBehaviour,neutral,,e7fb41a6a0544d8a8aa178232034311f9d725555
8587|parts[44].partName,8587,parts[44].partName,MonoBehaviour,annoyed,,2c4bbb20bb0bdaab675c3e7d43c4401ea9ded0c2
8587|parts[45].partName,8587,parts[45].partName,MonoBehaviour,disappointed,,74699616123fb641acb4d90676f4a72d173a1c8c
8587|parts[46].partName,8587,parts[46].partName,MonoBehaviour,excited,,f529c0de3cab3a3f6351a48451fccf2f65685cde
8587|parts[47].partName,8587,parts[47].partName,MonoBehaviour,confused,,bc622619b81b3a7b2e29e4a3836a8f5373447750
8587|parts[48].partName,8587,parts[48].partName,MonoBehaviour,inquisitive,,72731fe14b55bb3b2b7bb696d5c6adf712a6b8c0
8587|parts[49].partName,8587,parts[49].partName,MonoBehaviour,sarcastic,,553257a5a1975990b5f255b6cc0630985ba355f6
8587|parts[50].partName,8587,parts[50].partName,MonoBehaviour,shy,,df399330d331a0c6a2f8e1056a9eeb66ea904027
8587|parts[51].partName,8587,parts[51].partName,MonoBehaviour,horny,,bcee59cecbc4a9a283e2ab6222df371c0906261d
8587|parts[52].partName,8587,parts[52].partName,MonoBehaviour,aeil,,1a0b4697a843205e77e91faaf2ccd80d32aac2c3
8587|parts[53].partName,8587,parts[53].partName,MonoBehaviour,bmp,,c8926c12bdf358bed857f324d1d08305457fbc45
8587|parts[54].partName,8587,parts[54].partName,MonoBehaviour,oquw,,794cb5bae968fe91df4108aa313131858d06f63c
8587|parts[55].partName,8587,parts[55].partName,MonoBehaviour,fv,,1bf1b0e203341358fc92932f29e888eab36e6823
8587|parts[56].partName,8587,parts[56].partName,MonoBehaviour,other,,d0941e68da8f38151ff86a61fc59f7c5cf9fcaa2
8587|parts[57].partName,8587,parts[57].partName,MonoBehaviour,aeil,,1a0b4697a843205e77e91faaf2ccd80d32aac2c3
8587|parts[58].partName,8587,parts[58].partName,MonoBehaviour,bmp,,c8926c12bdf358bed857f324d1d08305457fbc45
8587|parts[59].partName,8587,parts[59].partName,MonoBehaviour,oquw,,794cb5bae968fe91df4108aa313131858d06f63c
8587|parts[60].partName,8587,parts[60].partName,MonoBehaviour,fv,,1bf1b0e203341358fc92932f29e888eab36e6823
8587|parts[61].partName,8587,parts[61].partName,MonoBehaviour,other,,d0941e68da8f38151ff86a61fc59f7c5cf9fcaa2
8587|parts[62].partName,8587,parts[62].partName,MonoBehaviour,relaxing,,6e93871ac79056ceab69d23737706628b8c6bfb1
8587|parts[63].partName,8587,parts[63].partName,MonoBehaviour,activity,,0bf4170444cd473cd4066c79b80cf62ffce582d8
8587|parts[64].partName,8587,parts[64].partName,MonoBehaviour,romantic,,346f5986a97ee87aa6a5d5aade20ab3d985310a5
8587|parts[65].partName,8587,parts[65].partName,MonoBehaviour,party,,84beb18831cfaa4ea409293c56cd049686703ea3
8587|parts[66].partName,8587,parts[66].partName,MonoBehaviour,party-alt,,6b0806b1312a73793aa0e4a146f8b9a2beb33f30
8587|parts[67].partName,8587,parts[67].partName,MonoBehaviour,water,,6d5a45920a15adea049c8f22d569ff209625a43b
8587|parts[68].partName,8587,parts[68].partName,MonoBehaviour,water-alt,,398397562098e25a46565db021687a61d11f3b9b
8587|parts[69].partName,8587,parts[69].partName,MonoBehaviour,sexy,,bf5afc18dfbca6ff28e36ac47bda8ab40d47c990
8587|parts[70].partName,8587,parts[70].partName,MonoBehaviour,sexy-alt,,5ff02613a2426feadb6e56b4d4ef3d3b3c25c61b
8587|parts[71].partName,8587,parts[71].partName,MonoBehaviour,bonus1,,710d8dbbc554c6d29c95ee6bb6ddc3e4fe160aa1
8587|parts[72].partName,8587,parts[72].partName,MonoBehaviour,bonus2,,c8a9d07a8e572a2621ca5799f7d47f218c712c09
8587|parts[73].partName,8587,parts[73].partName,MonoBehaviour,bonus2-alt,,2110d7007263ffbf929bbec91dc66983d0934f13
8587|parts[74].partName,8587,parts[74].partName,MonoBehaviour,bonus3,,c0f8c7640b3c4b76e40879355dceae6f9f3d6ce2
8587|parts[75].partName,8587,parts[75].partName,MonoBehaviour,bonus3-alt,,90e10a89ae606bddb15fe1f9f3057be2573780d6
8587|parts[76].partName,8587,parts[76].partName,MonoBehaviour,bonus4,,db9a0411d799989238c365c9622351afbbef47b3
8587|parts[77].partName,8587,parts[77].partName,MonoBehaviour,nipples,,a82548336cc8b6c0d33b9f012c054a5f68dfa527
8587|parts[78].partName,8587,parts[78].partName,MonoBehaviour,body,,02083f4579e08a612425c0c1a17ee47add783b94
8587|parts[79].partName,8587,parts[79].partName,MonoBehaviour,body~,,d1cd5e02d3ce4f4c5c52e1ed1eeb35beffce2101
8587|parts[80].partName,8587,parts[80].partName,MonoBehaviour,relaxing,,6e93871ac79056ceab69d23737706628b8c6bfb1
8587|parts[81].partName,8587,parts[81].partName,MonoBehaviour,activity,,0bf4170444cd473cd4066c79b80cf62ffce582d8
8587|parts[82].partName,8587,parts[82].partName,MonoBehaviour,romantic,,346f5986a97ee87aa6a5d5aade20ab3d985310a5
8587|parts[83].partName,8587,parts[83].partName,MonoBehaviour,party,,84beb18831cfaa4ea409293c56cd049686703ea3
8587|parts[84].partName,8587,parts[84].partName,MonoBehaviour,water,,6d5a45920a15adea049c8f22d569ff209625a43b
8587|parts[85].partName,8587,parts[85].partName,MonoBehaviour,sexy,,bf5afc18dfbca6ff28e36ac47bda8ab40d47c990
8587|parts[86].partName,8587,parts[86].partName,MonoBehaviour,bonus1,,710d8dbbc554c6d29c95ee6bb6ddc3e4fe160aa1
8587|parts[87].partName,8587,parts[87].partName,MonoBehaviour,bonus2,,c8a9d07a8e572a2621ca5799f7d47f218c712c09
8587|parts[88].partName,8587,parts[88].partName,MonoBehaviour,bonus3,,c0f8c7640b3c4b76e40879355dceae6f9f3d6ce2
8587|hairstyles[0].hairstyleName,8587,hairstyles[0].hairstyleName,MonoBehaviour,Fifties,,06fb31370895656259fd38c0f919d2528d966f4d
8587|hairstyles[1].hairstyleName,8587,hairstyles[1].hairstyleName,MonoBehaviour,Forties,,de792407d9d28558798704698c34b87f819261d3
8587|hairstyles[2].hairstyleName,8587,hairstyles[2].hairstyleName,MonoBehaviour,Seventies,,463cffb553d5058f22e225bdf073c32a82a5efc6
8587|hairstyles[3].hairstyleName,8587,hairstyles[3].hairstyleName,MonoBehaviour,Eighties,,3e55b00c18cc78f59730be5cb6b60c6567a7e603
8587|hairstyles[4].hairstyleName,8587,hairstyles[4].hairstyleName,MonoBehaviour,Pin-up Girl,,372eb010fcda6a75627dbb962be342fd7d680852
8587|hairstyles[5].hairstyleName,8587,hairstyles[5].hairstyleName,MonoBehaviour,Wife Material,,cd0a3a29aeb80f4447e5b50ae2bc5ec48851f168
8587|hairstyles[6].hairstyleName,8587,hairstyles[6].hairstyleName,MonoBehaviour,Tuxedo,,071c929ab61b8592afb05672308f13e2cbbeaccb
8587|hairstyles[7].hairstyleName,8587,hairstyles[7].hairstyleName,MonoBehaviour,Sex Symbol,,750c62421de81ec62b169175898c34afe1adb78e
8587|hairstyles[8].hairstyleName,8587,hairstyles[8].hairstyleName,MonoBehaviour,Roller Skate,,af868d565b2418e6d511a502748cd5fc5b1dbfc0
8587|hairstyles[9].hairstyleName,8587,hairstyles[9].hairstyleName,MonoBehaviour,Wedding Night,,786af2d628798842a3873fb47616be6743c114a9
8587|outfits[0].outfitName,8587,outfits[0].outfitName,MonoBehaviour,Fifties,,06fb31370895656259fd38c0f919d2528d966f4d
8587|outfits[1].outfitName,8587,outfits[1].outfitName,MonoBehaviour,Forties,,de792407d9d28558798704698c34b87f819261d3
8587|outfits[2].outfitName,8587,outfits[2].outfitName,MonoBehaviour,Seventies,,463cffb553d5058f22e225bdf073c32a82a5efc6
8587|outfits[3].outfitName,8587,outfits[3].outfitName,MonoBehaviour,Eighties,,3e55b00c18cc78f59730be5cb6b60c6567a7e603
8587|outfits[4].outfitName,8587,outfits[4].outfitName,MonoBehaviour,Pin-up Girl,,372eb010fcda6a75627dbb962be342fd7d680852
8587|outfits[5].outfitName,8587,outfits[5].outfitName,MonoBehaviour,Wife Material,,cd0a3a29aeb80f4447e5b50ae2bc5ec48851f168
8587|outfits[6].outfitName,8587,outfits[6].outfitName,MonoBehaviour,Tuxedo,,071c929ab61b8592afb05672308f13e2cbbeaccb
8587|outfits[7].outfitName,8587,outfits[7].outfitName,MonoBehaviour,Sex Symbol,,750c62421de81ec62b169175898c34afe1adb78e
8587|outfits[8].outfitName,8587,outfits[8].outfitName,MonoBehaviour,Roller Skate,,af868d565b2418e6d511a502748cd5fc5b1dbfc0
8587|outfits[9].outfitName,8587,outfits[9].outfitName,MonoBehaviour,Wedding Night,,786af2d628798842a3873fb47616be6743c114a9
8587|herQuestions[0].answers[0].answerText,8587,herQuestions[0].answers[0].answerText,MonoBehaviour,"I'm going all out with a huge venue, flowers, doves... the works!","나 완전 크게 할 거야. 대형 예식장에 꽃, 비둘기... 다 준비할 거야!",791e698aeb52b83fce6c6d4ab3e985754ece6ce5
8587|herQuestions[0].answers[1].answerText,8587,herQuestions[0].answers[1].answerText,MonoBehaviour,I don't care... a Vegas wedding would be fine by me.,난 상관없어... 라스베이거스에서 결혼해도 괜찮아.,13e36ce41ff15a0e72dc5be46af25efd2234186c
8587|herQuestions[0].answers[2].answerText,8587,herQuestions[0].answers[2].answerText,MonoBehaviour,A small wedding in the backyard with family and close friends.,가족이랑 친한 친구들만 불러서 뒷마당에서 소규모로 하고 싶어.,985f9ee14c9345cf6910a8cf9d1d5d3f7b8877ad
8587|herQuestions[1].answers[0].answerText,8587,herQuestions[1].answers[0].answerText,MonoBehaviour,"If you don't know in six months, it's not going to work out.","6개월 안에 모르면, 그냥 안 되는 거야.",4a91b7e9f6e22468e630ba0ad9551fe45114bb2d
8587|herQuestions[1].answers[1].answerText,8587,herQuestions[1].answers[1].answerText,MonoBehaviour,You probably want to date for at least a year or two.,최소 1~2년은 사귀는 게 좋을걸.,b59cb24c63581739c82b8af7fb060f2aaa975118
8587|herQuestions[1].answers[2].answerText,8587,herQuestions[1].answers[2].answerText,MonoBehaviour,It takes at least five years to truly get to know someone.,누군가를 진짜로 알게 되려면 최소 5년은 걸려.,08dfaeab6d0bed39d40dcbd18c4e968a0a56ad81
8587|herQuestions[2].answers[0].answerText,8587,herQuestions[2].answers[0].answerText,MonoBehaviour,Personally? I feel good about fulfilling my obligations as a man.,"개인적으로? 남자로서 내 역할 다하는 거, 기분 좋아.",638152e40b6e73103e16b0d015008cd18ae5a35c
8587|herQuestions[2].answers[0].answerTextAlt,8587,herQuestions[2].answers[0].answerTextAlt,MonoBehaviour,Personally? I feel good about fulfilling my obligations as a woman.,"개인적으로? 여자로서 내 역할 다하는 거, 기분 좋아.",6b05dc64ae7ddebfaa606333e4267e8d6390b22a
8587|herQuestions[2].answers[1].answerText,8587,herQuestions[2].answers[1].answerText,MonoBehaviour,People should take on whatever role they're comfortable with.,사람들은 그냥 자기한테 편한 역할 하면 된다고 생각해.,83d9c7b791fe90ffb654ebc43ae2cc122d4ea46c
8587|herQuestions[2].answers[2].answerText,8587,herQuestions[2].answers[2].answerText,MonoBehaviour,Absolutely not! We should work to break those stereotypes.,절대 아니지! 그런 고정관념은 깨야 해.,4784edabc89597e6ce4c1acedf5a64584499156c
8587|herQuestions[3].answers[0].answerText,8587,herQuestions[3].answers[0].answerText,MonoBehaviour,I'd be much happier in the past. Those were simpler times.,난 옛날에 살았으면 훨씬 행복했을 것 같아. 그때가 더 단순했잖아.,31297d55627252640acb028824f8d68656549624
8587|herQuestions[3].answers[1].answerText,8587,herQuestions[3].answers[1].answerText,MonoBehaviour,Life here in the present is pretty good if you ask me.,난 지금 이 시대도 꽤 괜찮다고 생각해.,3e46851f660c08851120bdb5765db3f239603394
8587|herQuestions[3].answers[2].answerText,8587,herQuestions[3].answers[2].answerText,MonoBehaviour,I belong in the future with my cyborg brothers.,난 미래에서 내 사이보그 형제들이랑 살아야 할 것 같아.,7de2954ca1681ce0ed7eaedd5ae434f17a05dc24
8587|herQuestions[3].answers[2].answerTextAlt,8587,herQuestions[3].answers[2].answerTextAlt,MonoBehaviour,I belong in the future with my cyborg sisters.,난 미래에서 내 사이보그 자매들이랑 살아야 할 것 같아.,fee2823b7c897fd65699391307198f86d831e986
8587|herQuestions[4].answers[0].answerText,8587,herQuestions[4].answers[0].answerText,MonoBehaviour,Power is everything. How could you NOT choose power?,힘이 전부지. 힘을 안 고를 수가 있나?,3fdd4f3a75efa6f5464bfde2c3f2d9e1c4c1eb95
8587|herQuestions[4].answers[1].answerText,8587,herQuestions[4].answers[1].answerText,MonoBehaviour,I gotta grab the cash. Money makes the world go round!,난 돈부터 챙겨야겠어. 돈이 세상을 돌게 하잖아!,9f98b684e111579e5b0f58eb4bd692747b1df893
8587|herQuestions[4].answers[2].answerText,8587,herQuestions[4].answers[2].answerText,MonoBehaviour,I don't think I could turn down the chance to be famous.,유명해질 기회를 거절할 수 있을 것 같진 않아.,06270a343f899c37a9a64aee4380d77134d62c77
8587|herQuestions[5].answers[0].answerText,8587,herQuestions[5].answers[0].answerText,MonoBehaviour,I think it's a good way to ruin a relationship forever.,그건 영원히 관계를 망치는 좋은 방법이라고 생각해.,ae418a77ae10376c0e682fc090fef7a88a0d4bc9
8587|herQuestions[5].answers[1].answerText,8587,herQuestions[5].answers[1].answerText,MonoBehaviour,"I've never tried it, but, I might be open to it...","한 번도 안 해봤는데, 해볼 마음은... 있을지도 몰라.",541dc1b2a81e9333aece94e1993d036aa7f8cdf2
8587|herQuestions[5].answers[2].answerText,8587,herQuestions[5].answers[2].answerText,MonoBehaviour,I get to bang whoever I want? Hell yeah! Sign me up!,내가 원하는 사람이랑 다 잘 수 있다고? 완전 좋지! 나도 할래!,6be59c287cd74c45d726a30cdff898a7735772aa
8587|herQuestions[6].answers[0].answerText,8587,herQuestions[6].answers[0].answerText,MonoBehaviour,"Sex is great, but nothing beats a delicious home cooked meal.","섹스도 좋지만, 집밥만큼 좋은 건 없어.",d4b261e2af6fbc19115d914b6cf563e46ad2d438
8587|herQuestions[6].answers[1].answerText,8587,herQuestions[6].answers[1].answerText,MonoBehaviour,I'd happily starve as long as she knows what she's doing in bed!,침대에서 잘만 해주면 굶어도 상관없어!,1d66ab4849e95429f21f079e9baf320ecccf25c3
8587|herQuestions[6].answers[2].answerText,8587,herQuestions[6].answers[2].answerText,MonoBehaviour,Neither one! I'd rather have her be good in the BOARDROOM!,둘 다 아니야! 난 차라리 일 잘하는 여자가 더 좋아!,b1733b8387b9058a046121826ad00947a9d4e541
8587|herQuestions[7].answers[0].answerText,8587,herQuestions[7].answers[0].answerText,MonoBehaviour,I like to cuddle for a little while.,잠깐 껴안고 있는 거 좋아해.,3a71f66e3e2f1fb3cd8b696632ca9b7848b0715e
8587|herQuestions[7].answers[1].answerText,8587,herQuestions[7].answers[1].answerText,MonoBehaviour,I'm ready to go for another round!,나 한 판 더 할 준비 됐어!,468c91592733c1c8a2078cdcb13f1fe34d4d5ef5
8587|herQuestions[7].answers[2].answerText,8587,herQuestions[7].answers[2].answerText,MonoBehaviour,I get the sudden urge to play video games.,갑자기 게임하고 싶어지네.,e7af26a74c859c7137a8c9329b54e3245d7466d6
8587|herQuestions[8].answers[0].answerText,8587,herQuestions[8].answers[0].answerText,MonoBehaviour,I don't see anything wrong with getting hitched in your twenties.,스무 살 때 결혼하는 거 아무 문제 없다고 생각해.,7be2f627aef17727f3b60036f0c58f23405fbdec
